group	gene	logFC	pvals	adj_pvals
7	KLF6	2.20404	2.2016230068890494e-258	2.7641059031897844e-257
7	SPINT1	4.014696	2.4390629138559483e-251	2.932884248903606e-250
7	EZR	2.4317534	1.6487441717650097e-255	2.036829253930978e-254
7	FBXO2	2.9277043	1.7901768216960954e-250	2.1439989506512522e-249
7	GAS6	1.7253177	6.602129752000248e-253	8.015387679116241e-252
7	CDC42EP4	3.3469014	3.772669479892149e-245	4.3631980633743e-244
7	APP	1.6692716	7.686458617879387e-252	9.284698523425316e-251
7	PVRL2	2.3166804	6.519022079420872e-248	7.673004481964026e-247
7	KLK5	5.4059424	2.0616273632991443e-242	2.340196566114173e-241
7	ARID5B	2.327243	3.2601515849432914e-246	3.7961560592545606e-245
7	TMEM205	2.2038443	4.321843887984335e-246	5.0275068224183524e-245
7	NDUFC2	1.6030924	1.5479229697513958e-247	1.8165688747568268e-246
7	IGFBP6	3.1621578	1.585846925950077e-242	1.8018385238930167e-241
7	ANXA3	4.8554506	3.271833492488602e-240	3.658365668062173e-239
7	CD7	3.863389	5.53760467843587e-240	6.1773736517794175e-239
7	PPAP2C	3.2441344	4.5318515931458153e-240	5.060144470273971e-239
7	MMP23B	3.4387631	2.5728029551434622e-238	2.8408923489458065e-237
7	CUTA	1.3075526	1.4249151938803508e-243	1.6353021445314949e-242
7	UQCRQ	1.3943033	1.529070644229141e-239	1.7017581478840558e-238
7	PKM	1.5510192	7.215565965649795e-236	7.851441819856512e-235
7	ATP5L	1.0113628	2.1873228786074652e-246	2.550668029627243e-245
7	ISYNA1	1.6294825	2.8720936742333987e-237	3.1481147757396968e-236
7	CYSTM1	2.0959105	6.804686650523586e-234	7.340897186313601e-233
7	P4HTM	2.9344897	1.8550782813195198e-229	1.9536727104499758e-228
7	COMMD6	1.1896049	3.0102636888329225e-245	3.486512186238112e-244
7	BARX2	3.697982	2.887913745730402e-228	3.0174850614519007e-227
7	ZFP36L1	1.7279803	1.4402630763408092e-232	1.544005916487814e-231
7	CLIC1	1.0413964	2.3556756370880856e-237	2.586808733344157e-236
7	CST3	1.2700711	1.1674596294914454e-239	1.3005184889868144e-238
7	RBP1	2.2834654	2.162864205340513e-227	2.2510540991788094e-226
7	RARRES2	2.3364036	1.9487394777635428e-223	1.994351822407816e-222
7	KRT17	4.3434935	4.049955205045141e-220	4.083591005019588e-219
7	APOE	3.2621896	2.600059461990119e-218	2.5943104777812962e-217
7	HOOK2	2.6575215	3.0811841314343584e-217	3.056519322750541e-216
7	CXCL1	4.944154	1.4580343081159615e-214	1.4291723994757977e-213
7	DMKN	1.9097972	2.949476379363766e-218	2.9405013157667026e-217
7	CXADR	3.7993238	7.733581842982546e-213	7.491457146156889e-212
7	PIM3	2.5793028	7.839860006621513e-214	7.643943407189838e-213
7	PKP3	4.83815	5.52191175003842e-209	5.2283279226313875e-208
7	KCNK15	5.1500597	3.125649947300888e-204	2.870820652442217e-203
7	DUSP2	2.7868617	9.650780641425558e-207	9.012796587308672e-206
7	UNC93B1	4.3165255	3.3101925852426404e-203	3.0229047751526612e-202
7	FKBP2	1.4576329	2.8493923988240208e-207	2.6693661575665533e-206
7	RARRES1	5.0873346	3.0005277253345884e-200	2.683755482678659e-199
7	NDUFB11	1.3041282	9.751529506717352e-206	9.032816855621957e-205
7	KRT7	4.141234	5.028444817959069e-200	4.492540706429849e-199
7	HIST1H2AC	2.12832	4.884494328725229e-201	4.39678023560863e-200
7	KTN1	1.7494781	1.0429111832689497e-201	9.42679772118045e-201
7	FXYD1	2.094842	1.8601940124974743e-200	1.6669261969614873e-199
7	RP1-3J17	3.4155827	8.68795029664931e-194	7.528612581339188e-193
7	KRT15	5.727071	1.0591851094168185e-192	9.125551247090074e-192
7	TMC4	3.599759	3.2344600040677128e-189	2.7354519065518917e-188
7	IFI6	2.3234246	4.7116179185323057e-191	4.0202556460056063e-190
7	HES4	1.7242223	3.476678043758042e-191	2.9675841817473617e-190
7	DUT	1.4380387	1.944103709998408e-191	1.6606117297154254e-190
7	HBA2	2.7883592	9.640341176155252e-187	8.070284911099235e-186
7	PRDX5	1.1560394	3.962364806454497e-189	3.348688306571456e-188
7	LAMTOR5	1.1305195	1.0029927444731215e-189	8.515646954051705e-189
7	RASD1	3.3452232	2.847586745871604e-182	2.326015444023605e-181
7	TM7SF2	3.0930696	1.3154089975725375e-181	1.071912674444374e-180
7	CRIP2	1.1877083	1.038545695627114e-184	8.588830360412753e-184
7	TMED9	1.4050736	5.042101910802208e-181	4.0906360719354285e-180
7	WEE1	3.1437984	3.0626303056349536e-176	2.41506524958362e-175
7	ATP1A1	1.6234189	1.2448780410768899e-177	9.908069254055236e-177
7	ATPIF1	1.2784986	1.1506552500732552e-179	9.2754370124712e-179
7	SPCS1	1.1091884	3.437551487538376e-180	2.7794428305427764e-179
7	TMEM59L	1.7924935	3.488430324033374e-175	2.733708652028382e-174
7	BAX	1.664494	6.790973243311948e-175	5.314780990192797e-174
7	ABHD11	3.0301745	2.7229650473710666e-170	2.070752147471345e-169
7	RPS27L	1.199792	1.2447626633190091e-175	9.786649776002874e-175
7	ATP6V0B	1.2287128	4.5421646149418375e-174	3.542059051045449e-173
7	TGIF1	1.7009444	8.33270396278963e-170	6.318747009449575e-169
7	GMDS	2.3464694	4.4992419855295465e-167	3.339800452138738e-166
7	ERP29	1.2876307	5.968748546990533e-170	4.533329914206814e-169
7	IER3	2.1731403	2.2182987904440357e-167	1.6538357908681426e-166
7	NME3	1.592259	6.142391153066725e-166	4.532785227025513e-165
7	HLA-A	1.1069428	4.076073088376868e-171	3.116606139856444e-170
7	EFCAB4A	3.5828004	1.7469386973043397e-163	1.2711144759180984e-162
7	ORMDL2	2.184552	8.339104719013925e-165	6.114235670283754e-164
7	SEC62	1.2156492	4.8668982735900346e-167	3.611591871221001e-166
7	NFKBIA	1.8781539	1.1824050129038583e-166	8.75528814044012e-166
7	MT1F	2.8102272	1.1188651243701932e-162	8.094342764537782e-162
7	COMT	1.854713	2.1199213996778737e-163	1.541099091674641e-162
7	AGPAT2	1.8474768	5.0676479111655746e-163	3.671703577441595e-162
7	ERH	1.1576664	8.647018691010802e-165	6.33805534884785e-164
7	LDOC1	2.3600311	5.005969664172903e-160	3.569701146631584e-159
7	CEBPB	1.9791108	4.4746260291518955e-160	3.1927097475902706e-159
7	PLK2	2.677368	2.53247398261968e-158	1.7851217283322984e-157
7	SYNGR2	2.1437929	1.5453864700492195e-158	1.0912609449119332e-157
7	IGFBP3	3.0031557	5.138339710238849e-157	3.590232861518625e-156
7	SLC9A3R2	2.4230556	2.9347362317058867e-157	2.05594863660544e-156
7	WNT10A	5.3834953	1.201027404070819e-155	8.30681677939901e-155
7	MSX2	2.2830956	5.6518151556763644e-157	3.9478523095301286e-156
7	HNRNPDL	1.2231429	2.443586783174075e-158	1.7229736171336777e-157
7	EHF	6.306662	3.2478139397979106e-152	2.201756405843158e-151
7	ASS1	2.4267652	9.464677355931984e-154	6.482436664427986e-153
7	OCIAD2	1.7210046	1.396829454776814e-153	9.542407903426755e-153
7	SELT	1.3595635	7.154873527395688e-154	4.904646321430859e-153
7	MT-ND4L	1.4729792	4.111427076697772e-154	2.8224168023358385e-153
7	RTN3	1.4336251	1.5903993388474986e-153	1.0858572933832605e-152
7	SELM	1.1983457	3.507600384859813e-153	2.3887038270128744e-152
7	TMEM92	3.9135227	2.058260260595042e-149	1.3739160104005476e-148
7	RASSF7	2.7962372	1.894057922107793e-148	1.2572906834041657e-147
7	PSME2	1.3220766	9.70922992095325e-151	6.53208585146101e-150
7	NUDT14	1.7600855	5.681253779599724e-149	3.7796535923974025e-148
7	ASAH1	1.3239989	4.822775128660812e-151	3.2491919085121305e-150
7	ERRFI1	2.3595839	5.8654539420697424e-148	3.880610288588714e-147
7	SH3YL1	2.3369355	6.388035220637469e-147	4.195020273805226e-146
7	KRTCAP3	4.0708356	8.268604492457655e-145	5.37245894175794e-144
7	KLK8	3.900846	7.721338464910596e-143	4.946993090417003e-142
7	FXYD5	1.4450655	4.158299172960643e-145	2.7069690070685824e-144
7	PDLIM1	2.6570773	1.787994120681606e-142	1.1424914609762748e-141
7	LINC00998	1.6749597	9.777173917110429e-143	6.25744363327616e-142
7	SMDT1	1.6462879	5.643096253422638e-142	3.595256608766895e-141
7	BHLHE40	1.8135217	1.3503830567495184e-141	8.564601317496216e-141
7	COL18A1	1.8134031	2.3863147840330438e-140	1.5035166145868894e-139
7	OCLN	3.0229406	1.732877531889647e-138	1.07761913495072e-137
7	CLEC11A	1.6823817	9.954883497447268e-140	6.255673899328595e-139
7	TMEM9B	1.4727557	4.242410904198827e-140	2.6701510946242985e-139
7	NET1	1.6495038	1.7750397724333136e-139	1.1133917187854067e-138
7	PON2	1.7263882	1.8982933788394508e-139	1.1903902134688816e-138
7	MINOS1	1.2817036	3.675045784509839e-139	2.297936471323446e-138
7	SCP2	1.2416782	1.3850300777504132e-139	8.69214494084404e-139
7	TNNI3	3.2277565	5.4004782182835766e-136	3.3110289040422533e-135
7	DDR1	3.0103157	9.195846046247738e-136	5.626427472195117e-135
7	CLDN4	4.689228	4.422260781048213e-134	2.670889169200256e-133
7	PPP4C	1.4251987	6.0530553307290425e-136	3.710172330729024e-135
7	RP11-532F12	5.6513796	2.3615257221263283e-133	1.4191108215099346e-132
7	JTB	1.1903892	1.4805535716138138e-135	9.037876409465948e-135
7	SYPL1	1.2303289	6.082617169076294e-135	3.6923338790050174e-134
7	RND3	1.8456287	2.9917939306360507e-132	1.7879743987761725e-131
7	TAX1BP3	1.5858243	3.977847491214175e-132	2.375485104803232e-131
7	APLP2	1.1209698	2.5357961854568367e-133	1.523069748055529e-132
7	GPR85	5.086007	2.32232322449826e-130	1.3717709202352405e-129
7	GPRC5C	2.341195	1.578958961767779e-130	9.333653358526931e-130
7	NBEAL1	1.0350996	8.04430277811987e-134	4.8486791719831885e-133
7	TMBIM4	1.048628	1.0049614482460176e-131	5.984975836080678e-131
7	HINT2	1.7944593	4.515259194524696e-129	2.642315981293055e-128
7	DPP7	1.9162534	5.3984627946270944e-129	3.1576188471287896e-128
7	CARD16	2.529229	1.6521997394844059e-128	9.645023473089707e-128
7	MRP63	1.4048268	2.4226428684647595e-128	1.4121947230093015e-127
7	GIPC1	1.9529022	2.8212991923835583e-127	1.634617557757693e-126
7	EPS8L2	2.85226	1.528200649038458e-126	8.809345606905953e-126
7	PTRH1	1.7627103	2.658047919546819e-127	1.5404054298958387e-126
7	NDUFS8	1.1499815	1.234123414367581e-127	7.165945545382239e-127
7	BCL2L1	2.3385334	1.937815967936346e-125	1.1082435319257194e-124
7	PRSS8	3.7535632	6.907871062241323e-125	3.934640442858436e-124
7	SON	1.0114309	8.878650912701723e-127	5.130483060620611e-126
7	PCBD1	1.6267477	1.8918504453662078e-125	1.0822144726578235e-124
7	MYL9	1.281888	5.437259464665613e-127	3.144931913335126e-126
7	TNFAIP2	2.8429105	2.990227566033066e-124	1.695123789922087e-123
7	TSPO	1.0252223	8.43811176564128e-127	4.877098093253806e-126
7	TMEM14A	1.408569	1.3109169624405588e-125	7.509748740285233e-125
7	DUSP1	1.3419108	2.01820720611146e-126	1.1622793582607218e-125
7	CDKN1C	2.2347841	2.5154826627319614e-123	1.418933935013215e-122
7	TNC	1.9984889	2.6903798167327374e-122	1.5086943511558472e-121
7	VMP1	1.4825525	1.6008118111716266e-122	8.983251076441058e-122
7	NXPH4	1.8625928	9.732514429867904e-122	5.429730525289262e-121
7	EFNA5	2.139755	3.697100297373084e-121	2.052542892578274e-120
7	JUN	1.1824267	5.381952853883693e-122	3.0102938822810168e-121
7	LMTK3	5.4849734	4.3690364963488895e-119	2.397206833750319e-118
7	SULF2	1.4914416	6.845565572957693e-120	3.7750839706808664e-119
7	UNC5B-AS1	3.7602465	3.6313846420089977e-118	1.985184605324096e-117
7	UBXN4	1.105378	1.5911707518906075e-119	8.758580177898196e-119
7	AKAP9	1.1662784	1.2117196565685362e-117	6.598519814697103e-117
7	C15orf48	4.750711	3.098534320178274e-116	1.6694671172719929e-115
7	RHBDL1	4.5848746	3.3410769759936834e-116	1.7985266269376757e-115
7	DDAH2	1.0640398	4.029948735871033e-118	2.2015597057064294e-117
7	PSMB2	1.3919067	5.2568532470486105e-117	2.8483950863086e-116
7	SVIP	1.9408873	1.2342652266651917e-116	6.66514369522497e-116
7	NOXO1	4.660767	1.80119017161759e-115	9.611571917576506e-115
7	MAL2	4.211775	2.315900482968653e-115	1.2347167153624891e-114
7	EFNA1	1.9205395	2.9350953666455684e-116	1.5817637648504297e-115
7	CEBPD	1.6322987	4.7783244243759727e-116	2.5670077551168045e-115
7	RBX1	1.0920976	3.3090878560228645e-116	1.7821088550438828e-115
7	EDN2	4.381192	2.6889990676822715e-114	1.421905609147842e-113
7	TYMP	2.284051	1.5546999199306115e-114	8.231958818902023e-114
7	DPEP1	1.9681617	5.0146670523675376e-113	2.63363618558354e-112
7	PDLIM2	1.3952253	3.6567942643088316e-113	1.9226104290937423e-112
7	DEGS2	4.104205	6.103301336511917e-112	3.1705616434699284e-111
7	UQCR10	1.0541809	5.0640848828292414e-113	2.6590058867755646e-112
7	SLC3A2	1.2192123	4.3967367436741825e-113	2.310121983709478e-112
7	SRRM1	1.1990235	5.2529030237813125e-112	2.7293869567624944e-111
7	DDRGK1	1.4894147	1.0369605990979702e-111	5.382158560899774e-111
7	CHCHD5	1.5217477	1.2742516451432362e-111	6.609472261307913e-111
7	C1GALT1C1	2.0846395	3.653741667663699e-111	1.889030252172778e-110
7	PDHX	2.3401978	5.793232773724808e-110	2.9701339388890932e-109
7	TAX1BP1	1.1452687	2.6858790946316163e-110	1.3796857883656436e-109
7	IFITM5	3.3637702	2.8118976829780868e-108	1.424833832283621e-107
7	HOXB2	2.125941	1.5534451795701353e-108	7.886594854548699e-108
7	CDC25B	2.007808	8.88662889544539e-108	4.485890740657817e-107
7	CYB5A	1.6726553	5.437430465807185e-108	2.7470854341087966e-107
7	CRB3	4.1569734	7.994291037420869e-106	3.984152088810063e-105
7	TMCO1	1.1261203	4.908624959719589e-107	2.4684521270314004e-106
7	ACADVL	1.0185975	3.6154085293549796e-107	1.8200321152722177e-106
7	CHMP5	1.0483813	4.804287760186984e-107	2.4164910696191816e-106
7	PDXK	1.8164356	1.0592909397249047e-105	5.269355533569165e-105
7	RBM8A	1.0279151	1.0398742775671912e-105	5.175998563282936e-105
7	SIK1	1.7937758	3.1638637546271464e-104	1.5550786974808353e-103
7	CFD	2.4852767	6.264863294603887e-104	3.071683792887272e-103
7	ESPN	2.9826932	2.4777493477128095e-103	1.210135412482076e-102
7	SDC4	2.4916575	2.563836364522643e-103	1.2519247515371182e-102
7	AVPI1	2.2519934	6.31052152295247e-103	3.0745313355969488e-102
7	MT1E	2.1053834	1.3941070788765152e-102	6.772874061647291e-102
7	PMVK	1.3566221	1.1561814398387601e-102	5.619262649181798e-102
7	EPS8L1	3.7137132	1.4548873593578064e-101	7.02818440189066e-101
7	ID3	1.5292977	1.3813256257844473e-102	6.712142420131375e-102
7	SYT8	4.8054314	4.542836840108341e-101	2.1887797885751653e-100
7	RTCB	1.7788298	1.0346213466357204e-101	5.001778185704818e-101
7	SIGIRR	1.6096786	2.2877641928045727e-101	1.1042675317720882e-100
7	C1GALT1	2.2892282	8.142719789209953e-101	3.91692335475733e-100
7	NDUFA6	1.1025075	3.1222339344272077e-101	1.5052301755633044e-100
7	PTGES	2.2641158	3.943972050392004e-100	1.88958292326173e-99
7	FAAH	2.5350878	6.388558176718467e-100	3.0577375607879845e-99
7	SSU72	1.1945285	3.5153974186305513e-100	1.685262779342291e-99
7	AES	1.405664	7.0313525464648e-100	3.364049987073387e-99
7	TC2N	2.6401904	2.31259249201856e-99	1.1022374378558766e-98
7	FAM177A1	1.0412457	3.7507131866616765e-100	1.797711568845437e-99
7	CCDC64B	5.1884236	1.643230692140748e-98	7.782405636421835e-98
7	SOHLH1	1.8868498	7.149534362956841e-99	3.3941130083135925e-98
7	MRPS36	1.3252325	1.755210710666923e-98	8.307812105090204e-98
7	CARHSP1	1.7173519	2.0778614268186032e-97	9.77502197978374e-97
7	FST	3.9381406	1.5954725101388152e-96	7.46019863636169e-96
7	MTCH1	1.0210948	1.2057166125883208e-97	5.679953559833539e-97
7	TXNDC17	1.365039	3.913185257820801e-97	1.8362105515263897e-96
7	C14orf1	1.3635458	3.551795561525118e-97	1.6676147319394631e-96
7	CASP4	1.6944522	4.89333276948308e-97	2.2943313046015852e-96
7	WNT6	3.5867827	5.2135450875890736e-96	2.4292296485460328e-95
7	IRF2BP2	1.0472302	4.600087192804984e-97	2.157683573059753e-96
7	TMEM125	4.191492	6.434790135251733e-96	2.994763099140216e-95
7	HMGA1	2.0046675	4.05036175314538e-96	1.8879848382377325e-95
7	TPBG	1.7071038	3.73346041199624e-96	1.7409470203492706e-95
7	TM2D1	1.2654014	9.59683617695955e-96	4.460309577231667e-95
7	CXCL16	1.9058096	1.0649524383609504e-95	4.946682359347224e-95
7	JKAMP	1.2428081	5.085050347481721e-96	2.369819742024948e-95
7	LEPREL1	4.0144663	1.3200005360864715e-94	6.08997932515049e-94
7	HSBP1L1	2.5588155	3.2572776727352544e-94	1.4981598095924825e-93
7	CDCP1	3.6098373	5.399825257025076e-94	2.479793023661074e-93
7	SELENBP1	2.0254166	1.6155425273803518e-94	7.447750699181933e-94
7	SDHC	1.1719542	1.1715696804477708e-94	5.406218801325359e-94
7	TXNDC12	1.365732	2.039401057570372e-94	9.394521397132241e-94
7	ID4	2.0292518	7.70344676065835e-93	3.5134122077548774e-92
7	AIG1	1.3902383	9.801502209199608e-93	4.466041690558716e-92
7	AP1S1	1.3708265	1.604161931502116e-92	7.298219691028364e-92
7	STUB1	1.1097273	2.307342013652249e-92	1.0483415452226604e-91
7	COX16	1.0531923	2.603388416194113e-92	1.1821765853448758e-91
7	VWA1	1.9809877	1.0827716069701662e-91	4.8953966963904466e-91
7	FBLN1	1.223722	4.4340519199010114e-92	2.0104117491615642e-91
7	FBLN5	2.1991265	1.1659408024583992e-90	5.22793516542886e-90
7	MT1X	1.5030266	2.67530540834588e-90	1.1964337967727829e-89
7	TM7SF3	1.6230458	9.046893167976385e-90	4.032324709252537e-89
7	ARHGAP29	1.9649717	1.48399519089133e-89	6.598385012185896e-89
7	GADD45B	1.1170509	2.140643304442057e-90	9.584007097031205e-90
7	SYTL1	2.4456592	2.814237526790145e-89	1.2480645082188e-88
7	FAM207A	1.7911725	3.068143235952115e-89	1.36041493834384e-88
7	TUBB2B	1.0314175	3.402856687303063e-90	1.5203833997800741e-89
7	SOST	5.585184	1.357959195581168e-88	5.98457897193934e-88
7	NPW	2.1384134	7.09175769569715e-89	3.1340275093863405e-88
7	THSD4	2.4670062	8.936317988435397e-89	3.9433564082916863e-88
7	DCXR	1.2425542	3.1133599365209145e-89	1.3802081483182708e-88
7	RIC3	1.5331818	8.310423293358085e-89	3.667842662986627e-88
7	TMEM87A	1.1607845	5.825115939851688e-88	2.5544425730369056e-87
7	OVOL1	4.655813	9.036780019398012e-87	3.934692658364141e-86
7	BAMBI	1.9744877	5.859538928682304e-87	2.554549627365925e-86
7	BLVRB	1.1145228	1.879727104720205e-87	8.21740690250286e-87
7	ZNF703	2.2625246	1.3375729329888736e-86	5.8175544350418074e-86
7	AP1M2	3.212925	2.9086058123373368e-86	1.263212733133686e-85
7	LAMB3	4.367718	2.453944906595729e-85	1.0588309639373994e-84
7	SMPDL3B	3.8176675	4.2837457467870747e-85	1.8450269588673952e-84
7	INHBB	1.9302216	2.761126265374373e-85	1.190729478704632e-84
7	TMEM179B	1.0556978	7.07505957388776e-86	3.06380952070747e-85
7	RAB3IP	3.6975484	2.264986947176538e-84	9.716895572308746e-84
7	CTSA	1.0969471	2.863645344146992e-85	1.2347179681983706e-84
7	ECHS1	1.133535	3.6164387814467247e-84	1.548136143473444e-83
7	TRAPPC3	1.0799578	4.54760174468076e-84	1.9446628093604458e-83
7	HBA1	2.054129	2.1995200250808258e-83	9.357154115947724e-83
7	RNF5	1.2754366	1.7528428552009206e-83	7.466205265866504e-83
7	RHBDD2	1.1260557	1.4689257296709453e-82	6.213706522203749e-82
7	MAGOH	1.1822919	3.0733456259782056e-82	1.2984491668701775e-81
7	NFE2L2	1.050665	3.340410413806568e-82	1.411031364659337e-81
7	C19orf81	3.9687495	4.32986210162891e-81	1.812660806663025e-80
7	ARL6IP6	1.6617494	1.6263835899241762e-81	6.832639437944233e-81
7	CHI3L1	3.8851259	9.538843883079855e-81	3.984291462654923e-80
7	EI24	1.0371668	2.071377752202441e-81	8.694479062728288e-81
7	MACROD1	1.8591027	8.527612434373438e-81	3.5643989268247035e-80
7	CYP4X1	2.502465	1.3830581091604835e-80	5.769858851699161e-80
7	PTPRF	2.504004	2.225718231156909e-79	9.193869246041414e-79
7	TIMP1	1.2050731	4.7353108657143854e-80	1.9655402633684648e-79
7	PAWR	2.8671095	2.7981104401873537e-79	1.1550294683804099e-78
7	ANAPC16	1.0326487	1.2372523417033324e-79	5.117842313476064e-79
7	MPZL2	2.524023	3.800494070695013e-79	1.5677201912523735e-78
7	PYCARD	1.3091911	1.6750203613275724e-79	6.92146889804277e-79
7	EIF1AY	2.0189044	7.902616516383371e-79	3.252010998319702e-78
7	SECTM1	2.8068917	4.818933904197543e-78	1.9728593321926163e-77
7	TFAP2B	3.9089437	7.199413486325611e-78	2.9433909803837544e-77
7	GOLGB1	1.2462714	4.018335058367512e-78	1.645941421321729e-77
7	UQCC2	1.3308015	3.2421346744289784e-78	1.3289140532702292e-77
7	RAB11A	1.0537418	3.953172580597838e-78	1.6195277254223792e-77
7	ECHDC2	1.6730403	1.285882475258277e-77	5.245514439834933e-77
7	ATHL1	1.8078712	1.876719452544414e-77	7.646592699574915e-77
7	GOLGA4	1.2634239	4.40626441746393e-77	1.7898204156332338e-76
7	CCDC151	3.5295324	2.206921257229801e-76	8.913025280169733e-76
7	TINAGL1	3.011091	4.308447608453218e-76	1.7373991140006006e-75
7	ROGDI	1.5229332	3.747009708587527e-76	1.5120167234737284e-75
7	SP6	4.916452	1.7469775805682844e-75	7.015188514850852e-75
7	TM4SF1	2.3119087	1.3320118084989868e-75	5.354239735104247e-75
7	ST14	3.3716397	3.072906721989538e-75	1.230242887007429e-74
7	NFKBIZ	1.3869476	7.759711667278241e-76	3.1233427119874403e-75
7	RHOD	1.5144461	2.2990661853148417e-75	9.215144285935155e-75
7	ERBB2	1.9187592	1.62064305565831e-74	6.442972068181484e-74
7	RIPK4	1.7221167	1.195984023413156e-74	4.761043589875574e-74
7	MIEN1	1.202606	1.0097050799473977e-74	4.022841312194221e-74
7	EPHX1	1.3309007	1.3451404268801022e-74	5.351251428757718e-74
7	NGFR	2.0636795	3.4347686665281776e-74	1.362344315047337e-73
7	CXCL3	2.802131	4.7721067300218324e-74	1.889956560058489e-73
7	FRAT2	2.3493402	7.070360061582273e-74	2.7955331723072112e-73
7	EPHA2	2.397018	1.3297697967810105e-73	5.246470509668662e-73
7	CHMP4A	1.0771345	8.661096382360498e-74	3.422793162209452e-73
7	TSEN34	1.0518945	1.1818194027718788e-73	4.6650560581110795e-73
7	LINC00162	3.731363	7.672710691653626e-73	3.008824751799964e-72
7	APOA1BP	1.0006504	2.240125181292017e-73	8.82799043680362e-73
7	PPA2	1.1631411	2.7399263900115302e-73	1.0788742092510005e-72
7	HNRNPH2	1.0861512	7.075252546927691e-73	2.77589919889878e-72
7	S100A16	1.6944913	1.2993604346897982e-72	5.086219888130263e-72
7	FMO4	2.77217	4.212818251350848e-72	1.6402079459149962e-71
7	PLLP	3.0448582	5.528595050367445e-72	2.1510884629841898e-71
7	AHNAK2	2.2211094	5.590321449545543e-72	2.1747514331291597e-71
7	RNPEP	1.8919137	1.1399055553099038e-71	4.422241876130895e-71
7	HCFC1R1	1.1451052	7.066272933526407e-72	2.7466934788095417e-71
7	EMC10	1.1702659	6.983704889161998e-72	2.715040146847976e-71
7	LYNX1	3.759477	2.225853676579521e-71	8.61001817608805e-71
7	LDLR	2.3576658	1.9533928254557057e-71	7.562203982910992e-71
7	TMEM261	1.1642711	1.016837232974567e-71	3.946080821199533e-71
7	BEX2	1.1401376	1.4283620105637761e-71	5.535915444280317e-71
7	CTSL	1.4050329	3.0923345880629575e-71	1.1940485363690952e-70
7	NFATC3	1.5835932	6.042325248923429e-71	2.3263730357131624e-70
7	NT5E	1.9847463	6.8453625253213575e-71	2.633433095031541e-70
7	STAP2	2.550491	1.3045495471316363e-70	5.005761514318522e-70
7	EMC3	1.116191	4.579936746186812e-71	1.7647550694143703e-70
7	PQLC3	1.3589643	8.30675838233156e-71	3.1925556842394967e-70
7	TPRG1	4.3691444	3.1017487155354786e-70	1.1871423272437517e-69
7	DHRS3	1.0098766	2.973392442626045e-71	1.148719879074254e-70
7	PRKCDBP	1.6691887	1.8554307511620103e-70	7.111592512106058e-70
7	MYO6	1.668628	3.997739613380306e-70	1.528844552817665e-69
7	VASP	1.3399861	5.416360356522165e-70	2.0697090692912707e-69
7	ANXA11	1.1566427	1.0623624291539992e-69	4.048521704601051e-69
7	MICU2	1.9067969	2.2135779401687367e-69	8.410189610010434e-69
7	SREBF1	2.0544608	3.935640499063131e-69	1.4924482926287123e-68
7	CRYAB	1.4727913	3.819918063425464e-69	1.4490242715772692e-68
7	MAFF	1.1522167	2.792871405700782e-69	1.0601032440905506e-68
7	WDR34	1.3367414	7.138677169912994e-69	2.700660263726812e-68
7	PPAPDC1B	1.284678	7.97944863328148e-69	3.0173039203508796e-68
7	EFNA3	2.4790587	2.118479841500985e-68	7.989227746638138e-68
7	TPD52	2.4702094	3.8390524813417536e-68	1.4439159961668616e-67
7	DSP	4.0820985	5.435201995482495e-68	2.041358764540748e-67
7	SLC39A4	1.9007412	5.931676740623129e-68	2.227475468762496e-67
7	PNKD	1.0811648	1.4146240131132372e-67	5.295595949542854e-67
7	CBX6	1.4440196	2.4275928035896543e-67	9.076244658973544e-67
7	AGRN	1.7323308	3.511427055297969e-67	1.3116164435664773e-66
7	PNPLA2	1.6928235	4.0824567191025194e-67	1.5241978980764118e-66
7	LRRN1	3.1305442	5.835581002264133e-67	2.1739811655942568e-66
7	C9orf3	1.4142067	3.970321863088632e-67	1.4825634348085997e-66
7	ASPSCR1	1.5293813	5.899326419247064e-67	2.1973865436712666e-66
7	FUCA1	1.2472823	3.069040216609404e-67	1.1469099196976113e-66
7	SERPINE2	1.3771787	4.401434583528768e-67	1.6425200645070611e-66
7	C5orf28	1.8131084	1.3324417152361685e-66	4.951524006106812e-66
7	FSTL3	1.6331296	2.4800796175505137e-66	9.194863465037302e-66
7	H2AFJ	1.0340592	2.0253981515121632e-66	7.516128408024268e-66
7	ISLR	1.5528929	3.768311263689065e-66	1.3953661633945092e-65
7	BIRC3	2.3419771	6.50662614462682e-66	2.404124478619491e-65
7	MLLT4	1.8319333	7.726191236967396e-66	2.8503365080140248e-65
7	HSPB11	1.2110047	9.462327578834259e-66	3.487601921759577e-65
7	PPP1R14C	2.6469078	2.097988223982226e-65	7.714880743078551e-65
7	WBSCR27	3.2392602	2.502882075489496e-65	9.19671694568786e-65
7	ZNF503	1.8481699	1.7206985320612094e-65	6.331376429431991e-65
7	TRAPPC2L	1.0004597	1.0627868623732226e-65	3.915384070760993e-65
7	TACSTD2	4.291522	4.329945984697933e-65	1.587602607941445e-64
7	STXBP2	1.8831259	3.729198329113415e-65	1.3679637490399622e-64
7	CCDC115	1.1580193	7.119229337652136e-65	2.6059168666762497e-64
7	SBSPON	3.5827851	2.6371270186248963e-64	9.60148681754478e-64
7	SLC16A3	1.2795916	1.9379400687123057e-64	7.066582195973808e-64
7	KLF3	1.5684804	2.6040988629115745e-64	9.482678517700385e-64
