names	scores	logFC	pvals	adj_pvals	cluster
PGM5	5.7807326	6.096782	1.461125719571787e-07	3.9908483518043407e-07	65
FSTL1	5.7685146	1.9112133	1.533892422131466e-07	4.186531510351656e-07	65
NELFE	5.760161	1.1027895	1.5856560086075488e-07	4.3242936974311567e-07	65
EMC7	5.749843	1.1030799	1.654987999627056e-07	4.5097044841572086e-07	65
C10orf128	5.744624	9.62383	1.697727517936601e-07	4.6231613768865413e-07	65
TRIM44	5.7431493	1.3276094	1.7034749402265377e-07	4.638435863787814e-07	65
HNRNPA1L2	5.7398124	3.4241042	1.7311742877934945e-07	4.711564166413632e-07	65
DEGS1	5.739506	1.4768701	1.7300643672197385e-07	4.708925500358456e-07	65
ABHD14B	5.7334065	1.419547	1.774034718316121e-07	4.826646535288856e-07	65
GALNT18	5.7311134	3.9325612	1.7950529646299375e-07	4.882643053008899e-07	65
ZNF521	5.7290235	3.3185365	1.8102667823804839e-07	4.921630716367335e-07	65
CFAP36	5.7285323	1.509786	1.8105764735331054e-07	4.922073715251571e-07	65
UPP1	5.727373	1.7651424	1.8197824146457136e-07	4.945496837597786e-07	65
C10orf11	5.72651	6.5116982	1.830123024871104e-07	4.971584706989689e-07	65
BRE	5.7250137	5.6064763	1.8414557038783298e-07	5.001155122573527e-07	65
EVA1C	5.720621	2.6026797	1.8740162220705967e-07	5.088349235365488e-07	65
FRY	5.72054	3.0951366	1.8750377795290147e-07	5.090710876087314e-07	65
APOL3	5.7169733	2.6796827	1.9024725320449965e-07	5.162270948735639e-07	65
SAMM50	5.710598	1.7153238	1.95141714194631e-07	5.292510904667355e-07	65
C10orf54	5.708093	6.021787	1.975157625892132e-07	5.355599185937591e-07	65
RGS3	5.707719	3.0872524	1.977496412379001e-07	5.361288192989796e-07	65
PTTG1IP	5.706987	1.0487914	1.977575430776356e-07	5.361288192989796e-07	65
PPM1F	5.706514	2.7785916	1.986670869645924e-07	5.385075774914654e-07	65
PDIA5	5.7058787	2.6680312	1.992054487792559e-07	5.398359826698733e-07	65
NCK1	5.701942	1.5186265	2.021927894176894e-07	5.477544907405476e-07	65
ARRDC2	5.6990333	2.9722574	2.0496888923705835e-07	5.551821357357515e-07	65
MATN2	5.6785955	3.6027582	2.230827176521426e-07	6.030803121439925e-07	65
DNAJC7	5.6756883	1.1637315	2.251798483475884e-07	6.085044548361635e-07	65
CTSF	5.670963	1.5171863	2.2982429889005563e-07	6.206551376063893e-07	65
PIR	5.6668253	2.9118242	2.3413945537330874e-07	6.319523193591493e-07	65
PTPRE	5.6633787	1.9229699	2.3729425130531638e-07	6.401581664145111e-07	65
THEM6	5.6451473	1.8938048	2.5585135648077214e-07	6.89499465508724e-07	65
AOC3	5.644682	4.958426	2.566587813259565e-07	6.916198428901668e-07	65
PLEKHG1	5.643253	3.3148744	2.5807162359960175e-07	6.952036243799086e-07	65
CLK1	5.643248	1.2592863	2.5753196038738773e-07	6.938055809922387e-07	65
LAMB2	5.6325016	1.783784	2.6940821564019037e-07	7.249856354932305e-07	65
ALDH16A1	5.6297593	2.14401	2.726516880526065e-07	7.333608876481536e-07	65
SLC27A3	5.6283364	2.6942701	2.7440304122335247e-07	7.378940435879471e-07	65
MAP7D3	5.624769	2.6612477	2.78407505875235e-07	7.484823785316813e-07	65
ADGRA2	5.623057	3.4735615	2.804766379564268e-07	7.538034385974768e-07	65
WARS	5.6209064	2.174604	2.828286884657079e-07	7.599420844210773e-07	65
TSSC1	5.6203094	6.2137604	2.838128218016511e-07	7.625253008690468e-07	65
TJP1	5.6158195	1.5802522	2.8854711375877464e-07	7.748725974846324e-07	65
KLF7	5.6142144	2.4641948	2.907672655980706e-07	7.806471508384605e-07	65
RNF187	5.6132994	1.5909504	2.915941855839497e-07	7.82741943070929e-07	65
RCAN1	5.6064105	1.9705303	3.0016054121076325e-07	8.054147770200168e-07	65
C1orf115	5.6063724	2.7928438	3.003931660413916e-07	8.059744966158159e-07	65
PRPF31	5.60578	1.2557331	3.0049635578818923e-07	8.061868716598668e-07	65
NFIA	5.6003437	1.2392089	3.071849431364223e-07	8.238677576954054e-07	65
MOB2	5.594764	1.9030715	3.148642722496193e-07	8.437215431432836e-07	65
DCHS1	5.5929227	3.5515256	3.175082843887086e-07	8.50670610007323e-07	65
PTPRM	5.589934	3.1740954	3.2140732551865755e-07	8.609106456813043e-07	65
FERMT2	5.588358	1.8328757	3.231687863734803e-07	8.654214981040243e-07	65
FAM171A1	5.5876884	3.3421981	3.2442685586741005e-07	8.685824690811622e-07	65
ST6GAL1	5.587481	2.2557607	3.244584976394014e-07	8.685978505326172e-07	65
FKBP3	5.587183	1.1274933	3.243097647081687e-07	8.683382947295191e-07	65
VCP	5.581018	1.028965	3.324942827578262e-07	8.895422140847291e-07	65
FES	5.5805187	3.193319	3.341140086752363e-07	8.938042722105679e-07	65
KARS	5.5797887	1.427581	3.3455834553868435e-07	8.949215621431543e-07	65
AKT3	5.575658	2.810201	3.4073828346963836e-07	9.112344734376606e-07	65
MPZL2	5.565524	2.2458808	3.551956895700885e-07	9.488233236287563e-07	65
FDX1L	5.553323	5.8456244	3.737157450902774e-07	9.97279004381653e-07	65
UBE2M	5.5512443	1.4346007	3.7605120621676274e-07	1.0031122560614315e-06	65
MET	5.5508866	3.6385126	3.7733030355833394e-07	1.0063641628220483e-06	65
AAMP	5.547911	1.229736	3.810804040918623e-07	1.0161235260072465e-06	65
NUAK1	5.5410657	3.2418413	3.9280932600665246e-07	1.0467321525056908e-06	65
CNRIP1	5.5401034	2.728109	3.941197109585002e-07	1.0499737271849924e-06	65
CDIPT	5.5369353	1.3679838	3.988183969922166e-07	1.0622383747729642e-06	65
SHROOM4	5.5337667	4.35047	4.04805063005624e-07	1.0777557245810157e-06	65
PSMC6	5.53189	1.0783327	4.0669558267385587e-07	1.082617185592365e-06	65
CCT7	5.5301013	1.011744	4.0971910634931425e-07	1.090406137115159e-06	65
RHOB	5.5243697	1.1002383	4.1952358883564616e-07	1.115791031094791e-06	65
MAPK11	5.524135	4.297214	4.210796647399271e-07	1.1197520839643142e-06	65
DAPK3	5.52146	1.77195	4.251509777810604e-07	1.1303994408049582e-06	65
C9orf69	5.5132856	6.0508795	4.402701200787766e-07	1.169578654962953e-06	65
SOX7	5.512512	3.3331373	4.4143013260813144e-07	1.172474507270299e-06	65
RCN2	5.511579	1.0063076	4.4183384113937227e-07	1.1733609553171564e-06	65
CLK3	5.503672	1.7417989	4.572033770987135e-07	1.2135046665559824e-06	65
PITPNC1	5.5018797	2.2899241	4.608195720739904e-07	1.222715708166578e-06	65
NFE2L1	5.500506	1.6600397	4.6313381269337964e-07	1.2286618058647984e-06	65
FAM107A	5.500051	4.1098137	4.646438231858827e-07	1.2323753339773598e-06	65
RTCB	5.499666	1.4032626	4.645771772954381e-07	1.2322960145248152e-06	65
FAM69B	5.4960585	4.745671	4.7231845256086915e-07	1.2519387717199392e-06	65
ABHD17A	5.49569	1.5254449	4.722736253361272e-07	1.251918886224535e-06	65
RAB4B	5.4943414	3.5491111	4.7554101750085383e-07	1.2602813896962816e-06	65
GRB10	5.486943	2.9079392	4.900444518764217e-07	1.2978980543577906e-06	65
CPQ	5.475995	2.113727	5.121156707631159e-07	1.3549634545291213e-06	65
BST2	5.467261	1.1898135	5.299118461608213e-07	1.4010541724799075e-06	65
MAP4K4	5.4664755	1.7588048	5.32176718226756e-07	1.4068205632127698e-06	65
MCTP1	5.4648824	3.4013278	5.362191955429639e-07	1.417283533310209e-06	65
DNAJB4	5.449745	1.8852077	5.696330220585651e-07	1.5035855192308436e-06	65
SLC35G2	5.4462347	3.7252977	5.78554955155583e-07	1.526414831343775e-06	65
AMOTL2	5.4458647	2.139803	5.788931711451204e-07	1.5271870263786757e-06	65
METTL10	5.4339695	5.6040025	6.083045269390152e-07	1.6021313025568519e-06	65
DDOST	5.4333434	1.0041143	6.07798376114894e-07	1.6009239306792573e-06	65
PLCB4	5.4328713	3.3629577	6.10858519962759e-07	1.6087315968962701e-06	65
PTOV1	5.430876	1.5838469	6.150531203099657e-07	1.6192697573246906e-06	65
C1orf54	5.429218	2.928768	6.198933362302032e-07	1.6316285325666832e-06	65
MEOX1	5.429011	5.5846205	6.206779635372319e-07	1.6335655661489558e-06	65
SEMA3F	5.428706	3.203873	6.211652681576791e-07	1.634591578477696e-06	65
NSMCE4A	5.4236007	1.685967	6.336507829138438e-07	1.6662705534859454e-06	65
RILP	5.4213142	2.777735	6.400291947476576e-07	1.6822521135515387e-06	65
HOXB4	5.420239	3.2889721	6.429491228661943e-07	1.6896620332253407e-06	65
FBN1	5.4199505	1.914349	6.424203364433587e-07	1.6884046783142685e-06	65
ABCG1	5.407809	2.064042	6.757403183503058e-07	1.7736134296727135e-06	65
ADAMTS1	5.407272	2.8331249	6.775890299408212e-07	1.7780483221127434e-06	65
PEPD	5.4049206	1.6241293	6.835479492941623e-07	1.7931238672982559e-06	65
G6PC3	5.402267	1.7254388	6.908660380021473e-07	1.8120376744315e-06	65
TRAPPC4	5.397799	1.2558717	7.029507663184777e-07	1.8430134959030768e-06	65
PROSC	5.396139	5.3171043	7.092631667251549e-07	1.8586917630383953e-06	65
ALG5	5.3905873	1.3484182	7.240435001009567e-07	1.8965359653952509e-06	65
AIP	5.390452	1.1974055	7.238062837033163e-07	1.8960626805445902e-06	65
TNFSF12	5.390348	2.1887925	7.253202257716076e-07	1.8997318204439709e-06	65
TSPAN9	5.3892365	1.8543243	7.284515407340515e-07	1.907486386740637e-06	65
CDKN1C	5.3881626	2.2757816	7.318415845891317e-07	1.9159146572513323e-06	65
RP11-138A9.1	5.3869767	6.0540943	7.361147039449728e-07	1.9266502758500457e-06	65
MYC	5.384491	1.3012894	7.419700111242571e-07	1.941066698628711e-06	65
ARHGAP31	5.3843064	2.811707	7.43592553604671e-07	1.9451597130287215e-06	65
CPNE8	5.371421	2.7934263	7.835091424588052e-07	2.046863474352425e-06	65
MINA	5.3705196	6.6358366	7.868410567989682e-07	2.0550876721767785e-06	65
GBP4	5.3676763	2.2788072	7.951748627815776e-07	2.0762073853773076e-06	65
SDF4	5.3673306	1.1785208	7.953015990227615e-07	2.076376658583517e-06	65
FBXO18	5.365102	5.655549	8.042514517216685e-07	2.0994161368352777e-06	65
BCL6B	5.36211	4.728319	8.139556242750809e-07	2.1242519136173736e-06	65
PDCD7	5.361215	1.6058775	8.156616284307444e-07	2.1283730106733776e-06	65
USHBP1	5.349822	5.8223367	8.554591666310272e-07	2.2304847565276184e-06	65
CNDP2	5.3492427	1.2648221	8.557084041354661e-07	2.2309611801871487e-06	65
YWHAH	5.3447237	1.1008782	8.713057840167063e-07	2.2705669568568364e-06	65
MFSD7	5.343289	6.9575295	8.783883324168313e-07	2.2883124704926554e-06	65
HLA-F	5.341944	1.3964897	8.812012796762009e-07	2.294927565930542e-06	65
SOX17	5.337496	4.0784407	8.98939833967097e-07	2.3396710616194926e-06	65
ADGRL2	5.3370423	3.5668972	9.005151015726268e-07	2.343589154395366e-06	65
SUGT1	5.334059	1.2511232	9.097331121792518e-07	2.3672116614122795e-06	65
MAPK12	5.32909	3.9350753	9.299496816222569e-07	2.417941261340474e-06	65
RASA4	5.328067	3.141914	9.33656021740656e-07	2.4270136111914546e-06	65
ERBB2IP	5.3278327	5.3278284	9.348619505896702e-07	2.429960065462502e-06	65
EFNB2	5.3202686	2.654066	9.633498977698219e-07	2.5026503695374175e-06	65
HMOX2	5.3139215	1.3794545	9.870810483917027e-07	2.5633079470506426e-06	65
ANKS1A	5.3073807	2.574225	1.0145660629526363e-06	2.6318298776097737e-06	65
FBXO31	5.3012056	3.0351171	1.0402996525162393e-06	2.696706905096776e-06	65
FILIP1L	5.298795	2.3628953	1.0498938445487238e-06	2.721367035549362e-06	65
HEXA	5.290285	1.4758819	1.0857803137919266e-06	2.812864563597359e-06	65
PPP3CA	5.2888765	1.4226642	1.0916002413812144e-06	2.8272867719048116e-06	65
PHKB	5.2874393	1.5280149	1.098159659559829e-06	2.843397648702812e-06	65
TAF9	5.2789316	1.280882	1.1361302852512703e-06	2.9392168066033826e-06	65
CARD8	5.2637296	2.0798461	1.2086493486032158e-06	3.1224915506046725e-06	65
MFSD14A	5.2580404	3.027369	1.237341971115553e-06	3.1946491458076177e-06	65
LAP3	5.257326	1.2721978	1.2389466878503209e-06	3.198299919740446e-06	65
FAM60A	5.255186	4.2377915	1.251868205064371e-06	3.229916266620313e-06	65
TMEM259	5.2550926	1.3323826	1.2502126956802682e-06	3.225893070683274e-06	65
PML	5.25332	1.8457605	1.259982743042711e-06	3.2503523445927987e-06	65
C17orf62	5.2531476	4.918567	1.262313585069763e-06	3.2556139912975714e-06	65
MPST	5.242319	1.1570073	1.3155221894015117e-06	3.3884142032495854e-06	65
FZD4	5.239409	3.1888857	1.3332775972732924e-06	3.432038671538258e-06	65
CD55	5.2378917	1.2724103	1.3390851857434626e-06	3.4454016734444218e-06	65
CRTAP	5.2296586	1.1883893	1.3834314183502807e-06	3.557046623448583e-06	65
PRAF2	5.2281694	2.0148795	1.3939890353002612e-06	3.5833680436086805e-06	65
KIFC3	5.2256875	2.5193775	1.4081366771122959e-06	3.617794889852433e-06	65
LINC00176	5.2233477	9.335536	1.4224357038655548e-06	3.652853222827852e-06	65
OBFC1	5.221671	6.8337545	1.43198207194045e-06	3.6756800087973237e-06	65
HDAC1	5.215026	1.3636159	1.4680100014502282e-06	3.7647009296308668e-06	65
TM2D3	5.2133265	1.2887602	1.4777804257953744e-06	3.788888034062273e-06	65
GATA2-AS1	5.2120595	3.3942876	1.4875497329075102e-06	3.8133526132261385e-06	65
NR1H2	5.2109723	1.3416297	1.491717589817287e-06	3.823452520255359e-06	65
NUDCD1	5.2098346	2.2332845	1.5002493727039833e-06	3.844439163409298e-06	65
EBF1	5.2036886	3.2936816	1.5380687159348722e-06	3.939245785061969e-06	65
AC013461.1	5.2028065	5.7464705	1.5440698010349132e-06	3.953408030268093e-06	65
IFNGR1	5.202668	1.4949973	1.5428056055668929e-06	3.950472770159489e-06	65
GIPC2	5.200747	5.8433414	1.5567806568005668e-06	3.985344223000139e-06	65
ASAP2	5.1998706	2.4679024	1.5613157704866202e-06	3.995734187234223e-06	65
RBCK1	5.1997533	1.060708	1.5591408418273806e-06	3.99108165883631e-06	65
AP006222.2	5.1967115	5.5838485	1.58209127402529e-06	4.047050291494986e-06	65
TCF7L1	5.189904	2.1736026	1.6241497556828905e-06	4.152420684149694e-06	65
SHISA5	5.188333	1.1952685	1.6322730383423877e-06	4.172235175967233e-06	65
APOL1	5.1863775	2.397752	1.6474468231100453e-06	4.210378992222952e-06	65
CLEC1A	5.18014	5.007024	1.6900867111750424e-06	4.318695594965877e-06	65
FNTA	5.1783967	1.3254576	1.6990692298294117e-06	4.340987281970467e-06	65
DNAJB11	5.176303	1.217373	1.7129970404738635e-06	4.375571832650511e-06	65
FAM50A	5.172274	1.2269456	1.7407820515783542e-06	4.445866960480437e-06	65
DLL4	5.1704845	5.0288935	1.7563643636688162e-06	4.483956243097562e-06	65
IVNS1ABP	5.1693764	1.6128757	1.7624411638269083e-06	4.4991277171716515e-06	65
UBE2L6	5.1638637	1.1183728	1.7989582344923675e-06	4.59095017447375e-06	65
CEP112	5.1606665	4.118608	1.8261510041255512e-06	4.657865462309894e-06	65
EMC3	5.159234	1.0585802	1.8326966990319279e-06	4.674205762469006e-06	65
TNFAIP8L1	5.1591806	2.7388413	1.8364543422986614e-06	4.683433325352752e-06	65
ARID4A	5.1576357	1.7037321	1.8464976473480554e-06	4.707972450756452e-06	65
PIK3R3	5.155177	1.6106366	1.8642817096019252e-06	4.750788088569987e-06	65
PFDN1	5.1538124	1.0718515	1.8727463600655755e-06	4.771633672360944e-06	65
KALRN	5.1516953	3.6263733	1.8924849759283605e-06	4.8204616173764535e-06	65
CHST7	5.1509995	3.54244	1.897626111503629e-06	4.832822885796752e-06	65
CSGALNACT1	5.1487656	3.178948	1.91430884597134e-06	4.874569769414266e-06	65
CD200	5.1486254	2.9077985	1.9151126304846925e-06	4.875876175731522e-06	65
EPHA2	5.144509	3.4383817	1.947220274460737e-06	4.956117409750158e-06	65
VAT1	5.144073	1.5635766	1.9483277641909644e-06	4.958559946788765e-06	65
PPP5C	5.1420007	2.027207	1.9654885266429384e-06	5.0003375813206e-06	65
VPS4A	5.1392646	1.510087	1.9858939954365335e-06	5.051101122388471e-06	65
TOMM70A	5.136665	5.8119416	2.009374159613236e-06	5.108885588810457e-06	65
YES1	5.1335874	1.6567852	2.0316349332728947e-06	5.164309761038739e-06	65
C14orf119	5.132327	1.3283285	2.041177146457595e-06	5.187779242959324e-06	65
C5orf42	5.1317163	6.403821	2.049280520155297e-06	5.207585266045064e-06	65
NID1	5.128096	2.6966162	2.0776919424951562e-06	5.277784417088007e-06	65
SGTA	5.1267395	1.6881607	2.0876400440299898e-06	5.3022516066038075e-06	65
ATF6B	5.125572	1.2645441	2.0961202710186357e-06	5.3217750367296995e-06	65
PLCB1	5.1234546	3.0710387	2.1167896841682975e-06	5.373031844762287e-06	65
NXN	5.1232777	2.4483695	2.1175430869666444e-06	5.3745374710517e-06	65
MANF	5.1222577	1.1526767	2.123934908546575e-06	5.38994482617543e-06	65
DPM1	5.121814	1.1379738	2.1270519956234874e-06	5.397038428414206e-06	65
MYH10	5.116871	2.5356112	2.1725454311502837e-06	5.5066384271300285e-06	65
GMPR2	5.1138144	1.6833367	2.1976047068025123e-06	5.568051025144513e-06	65
CDC42BPB	5.1104712	1.9524765	2.2274337376270936e-06	5.641497771936143e-06	65
COPS5	5.108687	1.1262201	2.2407036296930694e-06	5.673393254588604e-06	65
BAALC	5.100874	3.758039	2.3150883543452705e-06	5.857311495292655e-06	65
HPCAL1	5.0876803	1.729445	2.4375160945696196e-06	6.16009096805e-06	65
IL1R1	5.08647	2.1551278	2.4497397361103444e-06	6.1895834643221895e-06	65
MARCH2	5.0829897	1.7395333	2.482638312469698e-06	6.269872120965751e-06	65
TSPAN3	5.0826006	1.2901489	2.485350060545255e-06	6.276248033485048e-06	65
RFWD2	5.070046	5.2765665	2.615954469449176e-06	6.598610879130241e-06	65
PMPCA	5.0697937	1.6746677	2.615419634898807e-06	6.597757970377623e-06	65
TMEM5	5.0673323	5.89599	2.6442193994756604e-06	6.6679018778898675e-06	65
PCDH12	5.065618	5.3732495	2.662015295561251e-06	6.711768400242045e-06	65
LEMD2	5.0624084	2.1197035	2.6938361938941642e-06	6.788936793102724e-06	65
TMEM70	5.0616164	1.5289958	2.701916582404492e-06	6.8082776718825834e-06	65
PDLIM7	5.0539875	1.6221939	2.7836806708750643e-06	7.008514741166531e-06	65
CSNK1E	5.0506797	1.3731669	2.819841279028061e-06	7.096360769798934e-06	65
IFI44	5.0493264	1.8843274	2.8359453332910276e-06	7.1331415391011895e-06	65
NUDCD2	5.0492115	1.1894509	2.83521158651294e-06	7.131913950790315e-06	65
PTPN14	5.0430865	2.164013	2.90747087904571e-06	7.309210070009906e-06	65
AAED1	5.0376964	2.197036	2.969953863314661e-06	7.460137986178165e-06	65
C1orf123	5.036971	1.4759684	2.9760747580938096e-06	7.474393370364992e-06	65
CTSZ	5.0286493	1.1287093	3.0728515825276e-06	7.711673395402787e-06	65
BLCAP	5.027201	1.4935668	3.0937285091807967e-06	7.763485554873044e-06	65
MANSC1	5.0261717	2.102161	3.1077069281484095e-06	7.796813379985474e-06	65
SERINC3	5.02083	1.091832	3.169894795160841e-06	7.948078143417043e-06	65
GPX3	5.0201797	2.8105874	3.1828691035538044e-06	7.979416443852168e-06	65
LRCH1	5.016591	2.5352907	3.2275197088444647e-06	8.08735624159281e-06	65
SORBS3	5.014931	1.7888967	3.247132685527801e-06	8.135052091820135e-06	65
MEOX2	5.014905	4.884482	3.2504762342189856e-06	8.142820477402271e-06	65
HRCT1	5.0104012	3.4509585	3.3079619043396816e-06	8.283116852068478e-06	65
ACOT9	5.0098724	1.8076268	3.312176420357294e-06	8.293050859600179e-06	65
MAST4	5.002581	1.4286588	3.4068275891683306e-06	8.527492848380222e-06	65
MOB4	5.0002646	1.1797625	3.4366179334194016e-06	8.598851331952269e-06	65
CARD16	4.999108	1.5814893	3.4529002360095135e-06	8.638947248694248e-06	65
MVP	4.996177	1.5323616	3.4944033278533157e-06	8.738222770411396e-06	65
ARID5A	4.9858375	1.7045192	3.640013961764894e-06	9.094205459333803e-06	65
CHIC2	4.9842577	1.3507302	3.660621004828479e-06	9.142965903861195e-06	65
TIMM9	4.9838924	1.3211244	3.6663345810108136e-06	9.155872845036386e-06	65
B3GALT6	4.982017	2.4293811	3.696316064860247e-06	9.23005785672108e-06	65
BDH2	4.9807544	1.9579891	3.71360845080128e-06	9.272548280229711e-06	65
NOB1	4.9805923	1.4984472	3.714828124547387e-06	9.274903239946695e-06	65
RBM42	4.9800973	1.0963817	3.71882708801603e-06	9.28419645397437e-06	65
C11orf96	4.9764266	2.436575	3.7774933676302078e-06	9.426449300177427e-06	65
PLEKHO2	4.971928	2.6657238	3.845655232553567e-06	9.591546858646579e-06	65
LAYN	4.970035	3.3016508	3.87494133375597e-06	9.663152957286914e-06	65
AP1S1	4.968334	1.0436778	3.894107507704339e-06	9.709504900082607e-06	65
U2AF1	4.9642863	2.5724468	3.962280238749426e-06	9.873613780675668e-06	65
DTD1	4.9635563	1.5174468	3.970628682967564e-06	9.89294730763743e-06	65
MIR4435-2HG	4.9628353	1.632252	3.982998048798739e-06	9.92229185641403e-06	65
RFK	4.9595838	1.6401683	4.033945536885097e-06	1.0044734020242245e-05	65
SPNS1	4.955021	1.4486084	4.1053077625927065e-06	1.0220153467314032e-05	65
GNB1	4.9549165	1.0205395	4.104125473496968e-06	1.0217968564917e-05	65
DIAPH2	4.9525676	2.2726169	4.147020816066391e-06	1.0321699702558832e-05	65
SH3BGRL2	4.9491324	3.5716927	4.205557910322131e-06	1.0461184950319979e-05	65
EBLN3	4.9479322	5.4453654	4.226070519281458e-06	1.0511429832200176e-05	65
ADH5	4.9473133	1.1775962	4.2286173347043325e-06	1.0516984578327007e-05	65
SLC25A25	4.9460073	2.0957582	4.25507526108372e-06	1.0581218811685131e-05	65
ZNF358	4.9376764	2.115015	4.395327522755489e-06	1.0917846437142994e-05	65
HLX	4.932945	3.637283	4.479726558791256e-06	1.1123371965384775e-05	65
CLN3	4.931461	2.4855967	4.504201150710441e-06	1.1180832652159483e-05	65
NT5E	4.9212503	3.1535928	4.688190362830231e-06	1.1621210033233965e-05	65
PPA2	4.921044	1.1236835	4.68508823864189e-06	1.1614378759223034e-05	65
KLHL5	4.914921	2.0374365	4.803199174720023e-06	1.19001406056496e-05	65
ZEB1	4.9130363	2.2274435	4.838634868038165e-06	1.1986163375839594e-05	65
TSNAX	4.90626	1.2565104	4.96436959418986e-06	1.2291276338578437e-05	65
GPRC5B	4.90544	2.8043668	4.985753070842878e-06	1.2343308514108427e-05	65
TPT1-AS1	4.9038486	3.6020908	5.017468036813238e-06	1.2419075745166616e-05	65
C14orf159	4.9032288	6.3691893	5.030641993965445e-06	1.2448927484107641e-05	65
BLMH	4.9023104	2.1557305	5.044962481108462e-06	1.2483444233040128e-05	65
CDKN1A	4.90101	1.2711045	5.066556263665273e-06	1.2533178231403269e-05	65
NDN	4.900044	2.4414923	5.090158822061004e-06	1.2587850553030166e-05	65
GPR108	4.899788	1.4647219	5.092261765041855e-06	1.2592122667448308e-05	65
ACADS	4.897043	2.1871288	5.149444574223863e-06	1.2730708370608284e-05	65
PKN1	4.8914194	1.7335491	5.261764440710559e-06	1.3001682710024521e-05	65
PIH1D1	4.8908134	1.0767319	5.2695135796643385e-06	1.3018912417171595e-05	65
SMTN	4.8907413	1.8061728	5.276617861869765e-06	1.3035504139719657e-05	65
GCC2	4.8884306	1.2183408	5.320488782734641e-06	1.3140980431642312e-05	65
EXOC6	4.882246	2.023252	5.453899442441481e-06	1.3458596321286765e-05	65
EIF2A	4.8818917	1.1052127	5.455962221609417e-06	1.346269615794905e-05	65
CRYZL1	4.8807936	1.5513682	5.4823377831338985e-06	1.3525788273931157e-05	65
MACF1	4.879112	1.0174699	5.513753754644367e-06	1.3599295145564138e-05	65
PDHB	4.8735113	1.3874447	5.6393733733784234e-06	1.3901971359435962e-05	65
RP11-352M15.2	4.8699007	5.727214	5.725734981658015e-06	1.4108645094019357e-05	65
NBL1	4.8688836	1.3314567	5.739323543202344e-06	1.4141089470546524e-05	65
FADS3	4.86241	2.1448922	5.890405975925703e-06	1.4498430090153668e-05	65
ABLIM1	4.8608456	1.8940042	5.92591496772686e-06	1.458155043155503e-05	65
FBLIM1	4.860762	1.9848912	5.928480544469912e-06	1.4586793276266528e-05	65
GNAI1	4.859936	3.1599011	5.9498388039190575e-06	1.4637196957770947e-05	65
CREM	4.8540235	1.2485027	6.0784588333612295e-06	1.4948133127778356e-05	65
PCNXL4	4.8528347	5.9610105	6.117224867981483e-06	1.5035749618713681e-05	65
PRKD2	4.852028	2.1044307	6.132159893427678e-06	1.5070250218746906e-05	65
ITGA1	4.8505363	2.9684649	6.1697852468512264e-06	1.5161606488727159e-05	65
MSRB3	4.848264	2.4532485	6.222825606366801e-06	1.528420318076029e-05	65
TANC1	4.844495	1.779414	6.311110429251115e-06	1.5495275229303246e-05	65
ZSCAN18	4.839062	1.7969666	6.446453531363541e-06	1.5821783835464986e-05	65
VEGFC	4.836561	4.115749	6.513858933065496e-06	1.5984880192709234e-05	65
CHD9	4.8359685	1.116826	6.5181642216588055e-06	1.599344775190981e-05	65
TMEM140	4.834893	2.9653718	6.554548671563533e-06	1.6080026111242866e-05	65
MRE11A	4.83268	6.2838817	6.613145556091226e-06	1.6214292039243846e-05	65
MPHOSPH10	4.8279963	1.3523673	6.725472657776377e-06	1.6482469561192276e-05	65
ATXN7	4.8270636	2.9902356	6.75571141756278e-06	1.65553676230345e-05	65
PLSCR4	4.8267317	2.799124	6.764037380995808e-06	1.6574560037695822e-05	65
PLXNA2	4.825671	2.8716466	6.791873051827225e-06	1.6640337036620668e-05	65
PNPLA6	4.820335	2.4070396	6.932119556493866e-06	1.6979970070218355e-05	65
PLS3	4.8199496	1.6102134	6.938443436652703e-06	1.699323339238907e-05	65
CTC-444N24.11	4.8156343	5.5332656	7.062837476009229e-06	1.728905501261316e-05	65
ZNF277	4.8153243	1.8352648	7.0654336153685066e-06	1.7294147916009272e-05	65
UBE2E1	4.8136787	1.1986599	7.106048778931488e-06	1.7388486327726056e-05	65
TPD52L2	4.799999	1.2468603	7.490729144133293e-06	1.8295095479747674e-05	65
KCTD17	4.7938704	2.9475927	7.677990380534498e-06	1.873744727542983e-05	65
TMBIM1	4.790245	1.4862105	7.78072609708254e-06	1.8981259293202815e-05	65
ECI2	4.7875457	1.4082514	7.860910842354791e-06	1.9171294304037087e-05	65
CETP	4.7841306	6.294476	7.973918929544408e-06	1.9442658826392046e-05	65
RQCD1	4.7763267	5.7721024	8.216910898405773e-06	2.0022042022769927e-05	65
HTRA2	4.774951	1.5706614	8.251600494155803e-06	2.0102188565839614e-05	65
FKBP7	4.774598	2.2300951	8.266706026945143e-06	2.013752537219602e-05	65
EDNRB	4.7740555	2.567116	8.283476888532766e-06	2.017544828395015e-05	65
CFL2	4.77226	2.2682557	8.341850201486704e-06	2.031172396428788e-05	65
LTA4H	4.7663374	1.3704562	8.527947884910006e-06	2.075280417962465e-05	65
OSBPL1A	4.761692	1.5268537	8.68512930856701e-06	2.1126109372590185e-05	65
MAFG	4.761629	1.5972232	8.685109372627975e-06	2.1126109372590185e-05	65
PAM	4.7613554	1.2021793	8.686429101363414e-06	2.1127738831677326e-05	65
PPP1R3B	4.7546415	2.2483516	8.925580524796518e-06	2.1696832612132194e-05	65
